date,total_value
2011-07-05,116255.58
2011-07-06,116635.01
2011-07-07,118232.60999999999
2011-07-08,117913.09
2011-07-11,115776.29999999999
2011-07-12,114897.62
2011-07-13,115376.9
2011-07-14,114038.91
2011-07-15,115556.62999999999
2011-07-18,114937.56
2011-07-19,117553.62999999999
2011-07-20,117054.37999999999
2011-07-21,117833.20999999999
2011-07-22,119051.37999999999
2011-07-25,118811.73999999999
2011-07-26,119111.29
2011-07-27,116035.91
2011-07-28,116235.60999999999
2011-07-29,115856.18
2011-08-01,115316.98999999999
2011-08-02,112401.37
2011-08-03,113479.75
2011-08-04,108207.67
2011-08-05,107528.68999999999
2011-08-08,101058.41
2011-08-09,105931.09
2011-08-10,101597.59999999999
2011-08-11,106070.87999999999
2011-08-12,107009.46999999999
2011-08-15,108587.09999999999
2011-08-16,107668.48
2011-08-17,107029.43999999999
2011-08-18,101777.33
2011-08-19,99940.09
2011-08-22,100299.54999999999
2011-08-23,104433.34
2011-08-24,105252.10999999999
2011-08-25,103534.68999999999
2011-08-26,106130.79
2011-08-29,109086.34999999999
2011-08-30,109805.26999999999
2011-08-31,109985.0
2011-09-01,108986.5
2011-09-02,106430.34
2011-09-06,106450.31
2011-09-07,109146.26
2011-09-08,108647.01
2011-09-09,106230.64
2011-09-12,107588.59999999999
2011-09-13,109026.43999999999
2011-09-14,110584.09999999999
2011-09-15,112221.64
2011-09-16,113040.41
2011-09-19,113080.34999999999
2011-09-20,112581.09999999999
2011-09-21,110624.04
2011-09-22,107029.43999999999
2011-09-23,108167.73
2011-09-26,109425.84
2011-09-27,110564.12999999999
2011-09-28,108926.59
2011-09-29,107628.54
2011-09-30,104852.70999999999
2011-10-03,102156.76
2011-10-04,104253.60999999999
2011-10-05,106929.59
2011-10-06,108726.89
2011-10-07,108007.96999999999
2011-10-10,111742.35999999999
2011-10-11,112501.21999999999
2011-10-12,113060.37999999999
2011-10-13,114098.81999999999
2011-10-14,116215.64
2011-10-17,114418.34
2011-10-18,115836.20999999999
2011-10-19,113599.56999999999
2011-10-20,113040.41
2011-10-21,114458.27999999998
2011-10-24,116834.70999999999
2011-10-25,114538.16
2011-10-26,114398.37
2011-10-27,117553.62999999999
2011-10-28,117733.35999999999
2011-10-31,115756.33
2011-11-01,112740.85999999999
2011-11-02,113699.42
2011-11-03,116055.87999999999
2011-11-04,115456.77999999998
2011-11-07,116275.54999999999
2011-11-08,117613.54
2011-11-09,113479.75
2011-11-10,113419.84
2011-11-11,115556.62999999999
2011-11-14,114837.70999999999
2011-11-15,116115.79
2011-11-16,114198.67
2011-11-17,111522.68999999999
2011-11-18,110663.98
2011-11-21,108547.16
2011-11-22,108906.62
2011-11-23,106450.31
2011-11-25,105631.54
2011-11-28,109306.01999999999
2011-11-29,108627.04
2011-11-30,112641.01
2011-12-01,113419.84
2011-12-02,113100.31999999999
2011-12-05,114338.45999999999
2011-12-06,114018.93999999999
2011-12-07,114018.93999999999
2011-12-08,112101.81999999999
2011-12-09,113899.12
2011-12-12,112621.04
2011-12-13,111382.9
2011-12-14,109645.51
2011-12-15,109345.95999999999
2011-12-16,109585.59999999999
2011-12-19,108507.21999999999
2011-12-20,111722.39
2011-12-21,110124.79
2011-12-22,111063.37999999999
2011-12-23,112021.93999999999
2011-12-27,112341.45999999999
2011-12-28,111043.41
2011-12-29,111842.20999999999
2011-12-30,111522.68999999999
2012-01-03,113659.48
2012-01-04,114138.76
2012-01-05,115077.34999999999
2012-01-06,115476.75
2012-01-09,115097.31999999999
2012-01-10,115936.06
2012-01-11,116175.69999999998
2012-01-12,116635.01
2012-01-13,116215.64
2012-01-17,117274.04999999999
2012-01-18,118831.70999999999
2012-01-19,119570.59999999999
2012-01-20,119390.87
2012-01-23,119430.81
2012-01-24,119211.14
2012-01-25,120708.89
2012-01-26,120289.51999999999
2012-01-27,120648.98
2012-01-30,120748.83
2012-01-31,120908.59
2012-02-01,121887.12
2012-02-02,122266.54999999999
2012-02-03,123944.02999999998
2012-02-06,123844.18
2012-02-07,124103.79
2012-02-08,124762.79999999999
2012-02-09,125661.44999999998
2012-02-10,124802.73999999999
2012-02-13,125941.02999999998
2012-02-14,126260.54999999999
2012-02-15,125381.87
2012-02-16,127099.29
2012-02-17,126699.89
2012-02-21,127059.34999999999
2012-02-22,126480.21999999999
2012-02-23,127318.95999999999
2012-02-24,127758.29999999999
2012-02-27,127938.02999999998
2012-02-28,129236.08
2012-02-29,128656.94999999998
2012-03-01,129675.42
2012-03-02,129575.57
2012-03-05,128237.58
2012-03-06,126979.46999999999
2012-03-07,127958.0
2012-03-08,129335.93
2012-03-09,129875.11999999998
2012-03-12,129935.02999999998
2012-03-13,132351.4
2012-03-14,132810.71
2012-03-15,133190.14
2012-03-16,132870.62
2012-03-19,133809.21
2012-03-20,134048.85
2012-03-21,134068.82
2012-03-22,133789.24
2012-03-23,133709.36
2012-03-26,136045.85
2012-03-27,136245.55
2012-03-28,135706.36
2012-03-29,135187.14
2012-03-30,134927.53
2012-04-02,136325.43
2012-04-03,136285.49
2012-04-04,134428.28
2012-04-05,135267.02
2012-04-09,134248.55
2012-04-10,132091.78999999998
2012-04-11,132730.83
2012-04-12,134248.55
2012-04-13,132211.61
2012-04-16,130733.83
2012-04-17,133389.84
2012-04-18,133050.35
2012-04-19,131552.6
2012-04-20,131193.14
2012-04-23,129994.93999999999
2012-04-24,129295.99
2012-04-25,132730.83
2012-04-26,133509.66
2012-04-27,134308.46
2012-04-30,133349.9
2012-05-01,133569.57
2012-05-02,133949.0
2012-05-03,132531.12999999998
2012-05-04,129236.08
2012-05-07,129355.90000000001
2012-05-08,128876.61999999998
2012-05-09,128477.21999999999
2012-05-10,128217.60999999999
2012-05-11,128197.64
2012-05-14,126999.43999999999
2012-05-15,126580.06999999999
2012-05-16,125721.35999999999
2012-05-17,123065.34999999999
2012-05-18,121467.75
2012-05-21,124862.65
2012-05-22,124722.85999999999
2012-05-23,124962.5
2012-05-24,124143.73
2012-05-25,123983.96999999999
2012-05-29,125561.59999999999
2012-05-30,124503.18999999999
2012-05-31,123964.0
2012-06-01,120668.94999999998
2012-06-04,121587.56999999999
2012-06-05,122086.81999999999
2012-06-06,124882.62
2012-06-07,124383.37
2012-06-08,125581.56999999999
2012-06-11,123444.77999999998
2012-06-12,124962.5
2012-06-13,124103.79
2012-06-14,124563.09999999999
2012-06-15,125821.20999999999
2012-06-18,126999.43999999999
2012-06-19,128317.45999999998
2012-06-20,128417.31000000001
2012-06-21,125222.10999999999
2012-06-22,126540.12999999999
2012-06-25,124103.79
2012-06-26,124882.62
2012-06-27,125641.48
2012-06-28,124243.58
2012-06-29,128157.69999999998
2012-07-02,128537.12999999998
2012-07-03,129615.51
2012-07-05,129695.39
2012-07-06,128077.82
2012-07-09,127838.18
2012-07-10,126580.06999999999
2012-07-11,125881.12
2012-07-12,124702.89
2012-07-13,126600.04
2012-07-16,126240.58
2012-07-17,126899.59
2012-07-18,128617.01
2012-07-19,130034.87999999998
2012-07-20,128317.45999999998
2012-07-23,126759.79999999999
2012-07-24,125761.29999999999
2012-07-25,124922.56
2012-07-26,126580.06999999999
2012-07-27,129575.57
2012-07-30,129475.71999999999
2012-07-31,129435.77999999998
2012-08-01,129056.34999999999
2012-08-02,128597.03999999998
2012-08-03,131033.37999999998
2012-08-06,132031.87999999998
2012-08-07,133130.23
2012-08-08,133070.32
2012-08-09,133469.71999999997
2012-08-10,133549.6
2012-08-13,133869.12
2012-08-14,133929.03
2012-08-15,134268.52
2012-08-16,135866.12
2012-08-17,136465.21999999997
2012-08-20,136664.91999999998
2012-08-21,136125.73
2012-08-22,136684.89
2012-08-23,135566.57
2012-08-24,136405.31
2012-08-27,136624.98
2012-08-28,136624.98
2012-08-29,136624.98
2012-08-30,135247.05
2012-08-31,136145.69999999998
2012-09-04,136005.91
2012-09-05,135866.12
2012-09-06,138881.59
2012-09-07,138681.89
2012-09-10,136904.56
2012-09-11,136684.89
2012-09-12,137084.28999999998
2012-09-13,138941.5
2012-09-14,140179.64
2012-09-17,140239.55
2012-09-18,140359.37
2012-09-19,140618.98
2012-09-20,140479.19
2012-09-21,140119.73
2012-09-24,139300.96
2012-09-25,137343.9
2012-09-26,136225.58
2012-09-27,138102.75999999998
2012-09-28,136964.46999999997
2012-10-01,136764.77
2012-10-02,137164.16999999998
2012-10-03,138042.85
2012-10-04,138522.12999999998
2012-10-05,137783.24
2012-10-08,136525.12999999998
2012-10-09,134348.4
2012-10-10,133669.41999999998
2012-10-11,133250.05
2012-10-12,133190.14
2012-10-15,134168.66999999998
2012-10-16,136065.82
2012-10-17,135985.94
2012-10-18,134408.31
2012-10-19,131193.14
2012-10-22,131872.12
2012-10-23,130614.01
2012-10-24,130154.69999999998
2012-10-25,130154.69999999998
2012-10-26,130534.12999999998
2012-10-31,129735.33
2012-11-01,131572.57
2012-11-02,130174.67
2012-11-05,131033.37999999998
2012-11-06,131273.02
2012-11-07,128177.67
2012-11-08,126160.69999999998
2012-11-09,126699.89
2012-11-12,126679.92
2012-11-13,125801.23999999999
2012-11-14,124323.45999999999
2012-11-15,123904.09
2012-11-16,124443.27999999998
2012-11-19,127398.84
2012-11-20,127438.77999999998
2012-11-21,127698.39
2012-11-23,129635.48000000001
2012-11-26,130194.64
2012-11-27,129755.29999999997
2012-11-28,130873.61999999998
2012-11-29,131652.44999999998
2012-11-30,131432.78
2012-12-03,131173.16999999998
2012-12-04,131093.28999999998
2012-12-05,129635.48000000001
2012-12-06,130474.21999999999
2012-12-07,129695.39
2012-12-10,130074.82
2012-12-11,131772.27
2012-12-12,131492.69
2012-12-13,130454.25
2012-12-14,129216.10999999999
2012-12-17,130933.52999999998
2012-12-18,132930.53
2012-12-19,132351.4
2012-12-20,132351.4
2012-12-21,130234.58
2012-12-24,129974.96999999999
2012-12-26,128836.68
2012-12-27,128636.98000000001
2012-12-28,127398.84
2012-12-31,130094.78999999998
2013-01-02,134228.58
2013-01-03,133529.62999999998
2013-01-04,133090.28999999998
2013-01-07,133130.23
2013-01-08,132870.62
2013-01-09,133369.87
2013-01-10,134168.66999999998
2013-01-11,134348.4
2013-01-14,133749.3
2013-01-15,133090.28999999998
2013-01-16,133629.48
2013-01-17,134268.52
2013-01-18,133968.96999999997
2013-01-22,134188.64
2013-01-23,135007.41
2013-01-24,133150.19999999998
2013-01-25,133829.18
2013-01-28,134128.73
2013-01-29,134148.69999999998
2013-01-30,133869.12
2013-01-31,133569.57
2013-02-01,135147.19999999998
2013-02-04,132790.74
2013-02-05,134747.8
2013-02-06,134308.46
2013-02-07,134428.28
2013-02-08,135806.21
2013-02-11,135846.15
2013-02-12,135286.99
2013-02-13,135766.27
2013-02-14,135726.33
2013-02-15,135326.93
2013-02-19,136305.46
2013-02-20,134208.61
2013-02-21,132770.77
2013-02-22,134108.75999999998
2013-02-25,132451.25
2013-02-26,132950.5
2013-02-27,134308.46
2013-02-28,134028.87999999998
2013-03-01,134588.03999999998
2013-03-04,135187.14
2013-03-05,137184.14
2013-03-06,136844.65
2013-03-07,137204.11
2013-03-08,137363.87
2013-03-11,137763.27
2013-03-12,137264.02
2013-03-13,137084.28999999998
2013-03-14,137543.6
2013-03-15,136844.65
2013-03-18,136545.1
2013-03-19,136285.49
2013-03-20,137244.05
2013-03-21,135686.39
2013-03-22,137004.41
2013-03-25,136505.16
2013-03-26,137244.05
2013-03-27,137423.78
2013-03-28,137763.27
2013-04-01,136824.68
2013-04-02,137903.06
2013-04-03,136644.94999999998
2013-04-04,136684.89
2013-04-05,135546.6
2013-04-08,136265.52
2013-04-09,137184.14
2013-04-10,139860.12
2013-04-11,139800.21
2013-04-12,139700.36
2013-04-15,136944.5
2013-04-16,138761.77
2013-04-17,136065.82
2013-04-18,134168.66999999998
2013-04-19,136005.91
2013-04-22,137403.81
2013-04-23,138721.83
2013-04-24,138661.91999999998
2013-04-25,139400.81
2013-04-26,138961.46999999997
2013-04-29,140239.55
2013-04-30,141258.02
2013-05-01,140599.00999999998
2013-05-02,142376.34
2013-05-03,144053.82
2013-05-06,144612.98
2013-05-07,144533.1
2013-05-08,145232.05
2013-05-09,145032.35
2013-05-10,145911.03
2013-05-13,146090.75999999998
2013-05-14,146849.62
2013-05-15,147149.16999999998
2013-05-16,146989.41
2013-05-17,148407.28
2013-05-20,148187.61
2013-05-21,148347.37
2013-05-22,147049.32
2013-05-23,146709.83
2013-05-24,146629.94999999998
2013-05-28,147588.50999999998
2013-05-29,146889.56
2013-05-30,147668.39
2013-05-31,146310.43
2013-06-03,146570.03999999998
2013-06-04,145811.18
2013-06-05,143914.03
2013-06-06,144612.98
2013-06-07,146590.00999999998
2013-06-10,146649.91999999998
2013-06-11,145192.11
2013-06-12,143514.62999999998
2013-06-13,145331.9
2013-06-14,144373.34
2013-06-17,145771.24
2013-06-18,146969.44
2013-06-19,145331.9
2013-06-20,141857.12
2013-06-21,140678.89
2013-06-24,139280.99
2013-06-25,140299.46
2013-06-26,141557.57
2013-06-27,142156.66999999998
2013-06-28,142356.37
2013-07-01,143235.05
2013-07-02,143294.96
2013-07-03,143874.09
2013-07-05,144972.44
2013-07-08,145112.23
2013-07-09,145990.91
2013-07-10,146829.65
2013-07-11,149745.27
2013-07-12,150404.28
2013-07-15,150743.77
2013-07-16,150544.07
2013-07-17,150923.5
2013-07-18,150544.07
2013-07-19,148986.41
2013-07-22,149425.75
2013-07-23,148327.4
2013-07-24,148806.68
2013-07-25,149745.27
2013-07-26,150544.07
2013-07-29,150264.49
2013-07-30,151063.28999999998
2013-07-31,151342.87
2013-08-01,152880.56
2013-08-02,153739.27
2013-08-05,153839.12
2013-08-06,152920.5
2013-08-07,152640.91999999998
2013-08-08,153399.78
2013-08-09,152780.71
2013-08-12,153140.16999999998
2013-08-13,153998.87999999998
2013-08-14,153419.75
2013-08-15,150823.65
2013-08-16,150783.71
2013-08-19,150504.12999999998
2013-08-20,151163.14
2013-08-21,150643.91999999998
2013-08-22,152121.69999999998
2013-08-23,153140.16999999998
2013-08-26,153220.05
2013-08-27,150084.75999999998
2013-08-28,150663.89
2013-08-29,151722.3
2013-08-30,150743.77
2013-09-03,151602.48
2013-09-04,153220.05
2013-09-05,153479.66
2013-09-06,153659.39
2013-09-09,155456.69
2013-09-10,156215.55
2013-09-11,155916.0
2013-09-12,155816.15
2013-09-13,155916.0
2013-09-16,155496.62999999998
2013-09-17,156535.07
2013-09-18,158412.25
2013-09-19,158791.68
2013-09-20,157773.21
2013-09-23,157453.69
2013-09-24,157453.69
2013-09-25,156914.5
2013-09-26,158132.66999999998
2013-09-27,157932.96999999997
2013-09-30,157553.53999999998
2013-10-01,159151.14
2013-10-02,159091.23
2013-10-03,157234.02
2013-10-04,158591.98
2013-10-07,157273.96
2013-10-08,154238.52
2013-10-09,153759.24
2013-10-10,157014.35
2013-10-11,158252.49
2013-10-14,159370.81
2013-10-15,158751.74
2013-10-16,160549.03999999998
2013-10-17,161467.66
2013-10-18,164083.73
2013-10-21,164443.19
2013-10-22,164682.83
2013-10-23,163684.33
2013-10-24,164403.25
2013-10-25,165581.48
2013-10-28,165621.41999999998
2013-10-29,165901.0
2013-10-30,165741.24
2013-10-31,165361.81
2013-11-01,165401.75
2013-11-04,165641.39
2013-11-05,165821.12
2013-11-06,165781.18
2013-11-07,162665.86
2013-11-08,164862.56
2013-11-11,164602.94999999998
2013-11-12,164862.56
2013-11-13,166859.56
2013-11-14,167378.78
2013-11-15,167698.3
2013-11-18,166060.75999999998
2013-11-19,165581.48
2013-11-20,165182.08
2013-11-21,166859.56
2013-11-22,167758.21
2013-11-25,168157.61
2013-11-26,169036.28999999998
2013-11-27,170214.52
2013-11-29,171232.99
2013-12-02,170733.74
2013-12-03,170593.94999999998
2013-12-04,170753.71
2013-12-05,170534.03999999998
2013-12-06,171772.18
2013-12-09,172471.12999999998
2013-12-10,172351.31
2013-12-11,170134.64
2013-12-12,169695.3
2013-12-13,169475.62999999998
2013-12-16,170414.21999999997
2013-12-17,170074.73
2013-12-18,172051.75999999998
2013-12-19,171572.48
2013-12-20,172770.68
2013-12-23,174587.94999999998
2013-12-24,174667.83
2013-12-26,175246.96
2013-12-27,174807.62
2013-12-30,174548.00999999998
2013-12-31,175686.3
2014-01-02,174308.37
2014-01-03,173050.25999999998
2014-01-06,172411.21999999997
2014-01-07,174008.82
2014-01-08,174388.25
2014-01-09,173809.12
2014-01-10,174368.28
2014-01-13,171792.15
2014-01-14,175067.23
2014-01-15,176505.07
2014-01-16,176525.03999999998
2014-01-17,175526.53999999998
2014-01-21,176864.53
2014-01-22,177323.84
2014-01-23,176724.74
2014-01-24,173249.96
2014-01-27,171572.48
2014-01-28,171472.62999999998
2014-01-29,169635.39
2014-01-30,172770.68
2014-01-31,172311.37
2014-02-03,168357.31
2014-02-04,169595.44999999998
2014-02-05,169156.11
2014-02-06,171312.87
2014-02-07,174368.28
2014-02-10,175366.78
2014-02-11,177363.78
2014-02-12,177703.27
2014-02-13,179021.28999999998
2014-02-14,179380.75
2014-02-18,180259.43
2014-02-19,179021.28999999998
2014-02-20,179860.03
2014-02-21,179620.39
2014-02-24,180578.94999999998
2014-02-25,180379.25
2014-02-26,180219.49
2014-02-27,180638.86
2014-02-28,180439.16
2014-03-03,179101.16999999998
2014-03-04,181377.75
2014-03-05,181877.0
2014-03-06,181717.24
2014-03-07,180818.59
2014-03-10,180978.35
2014-03-11,180199.52
2014-03-12,180878.5
2014-03-13,178322.34
2014-03-14,177104.16999999998
2014-03-17,178661.83
2014-03-18,180818.59
2014-03-19,179840.06
2014-03-20,180339.31
2014-03-21,177763.18
2014-03-24,176205.52
2014-03-25,176784.65
2014-03-26,174508.07
2014-03-27,173529.53999999998
2014-03-28,173869.03
2014-03-31,175107.16999999998
2014-04-01,178182.55
2014-04-02,178641.86
2014-04-03,177223.99
2014-04-04,172511.07
2014-04-07,170873.53
2014-04-08,172451.16
2014-04-09,175406.71999999997
2014-04-10,169974.87999999998
2014-04-11,167997.85
2014-04-14,169315.87
2014-04-15,169875.03
2014-04-16,172131.64
2014-04-17,172171.58
2014-04-21,173449.66
2014-04-22,174827.59
2014-04-23,173289.9
2014-04-24,174947.41
2014-04-25,172151.61
2014-04-28,172710.77
2014-04-29,174088.69999999998
2014-04-30,174548.00999999998
2014-05-01,175067.23
2014-05-02,174747.71
2014-05-05,175666.33
2014-05-06,173389.75
2014-05-07,172890.5
2014-05-08,172730.74
2014-05-09,173369.78
2014-05-12,176225.49
2014-05-13,176345.31
2014-05-14,175426.69
2014-05-15,174048.75999999998
2014-05-16,175187.05
2014-05-19,176405.21999999997
2014-05-20,175766.18
2014-05-21,177443.66
2014-05-22,178222.49
2014-05-23,179520.53999999998
2014-05-27,181757.18
2014-05-28,181198.02
2014-05-29,182356.28
2014-05-30,182376.25
2014-06-02,182196.52
2014-06-03,182116.64
2014-06-04,182795.62
2014-06-05,184333.31
2014-06-06,185391.71999999997
2014-06-09,185251.93
2014-06-10,185571.44999999998
2014-06-11,185531.50999999998
2014-06-12,183854.03
2014-06-13,184393.21999999997
2014-06-16,184552.98
2014-06-17,184652.83
2014-06-18,185691.27
2014-06-19,185571.44999999998
2014-06-20,185291.87
2014-06-23,185331.81
2014-06-24,185152.08
2014-06-25,186330.31
2014-06-26,186430.16
2014-06-27,187248.93
2014-06-30,187568.44999999998
2014-07-01,189625.36
2014-07-02,189944.87999999998
2014-07-03,191143.08
2014-07-07,190563.94999999998
2014-07-08,188267.4
2014-07-09,189665.3
2014-07-10,189066.19999999998
2014-07-11,190284.37
2014-07-14,191422.66
2014-07-15,190763.65
2014-07-16,191522.50999999998
2014-07-17,188986.32
2014-07-18,191981.82
2014-07-21,191742.18
2014-07-22,192960.35
2014-07-23,194198.49
2014-07-24,193978.82
2014-07-25,193219.96
2014-07-28,193279.87
2014-07-29,192940.37999999998
2014-07-30,193699.24
2014-07-31,189785.12
2014-08-01,189086.16999999998
2014-08-04,190384.21999999997
2014-08-05,188926.41
2014-08-06,188786.62
2014-08-07,188187.52
2014-08-08,189545.48
2014-08-11,190663.8
2014-08-12,190583.91999999998
2014-08-13,192600.89
2014-08-14,193599.39
2014-08-15,194537.98
2014-08-18,196035.73
2014-08-19,197134.08
2014-08-20,197134.08
2014-08-21,197533.48
2014-08-22,197833.03
2014-08-25,198531.98
2014-08-26,198731.68
2014-08-27,198771.62
2014-08-28,198551.94999999998
2014-08-29,199290.84
2014-09-02,199869.96999999997
2014-09-03,198691.74
2014-09-04,198512.00999999998
2014-09-05,199510.50999999998
2014-09-08,199889.94
2014-09-09,198232.43
2014-09-10,199869.96999999997
2014-09-11,199710.21
2014-09-12,198691.74
2014-09-15,196774.62
2014-09-16,198492.03999999998
2014-09-17,198791.59
2014-09-18,200289.34
2014-09-19,199690.24
2014-09-22,197833.03
2014-09-23,197293.84
2014-09-24,199410.66
2014-09-25,195216.96
2014-09-26,197293.84
2014-09-29,197034.23
2014-09-30,197313.81
2014-10-01,194158.55
2014-10-02,194158.55
2014-10-03,196075.66999999998
2014-10-06,195656.3
2014-10-07,192880.46999999997
2014-10-08,196634.83
2014-10-09,193459.6
2014-10-10,188626.86
2014-10-13,185671.3
2014-10-14,185691.27
2014-10-15,184493.07
2014-10-16,183334.81
2014-10-17,185751.18
2014-10-20,188527.00999999998
2014-10-21,193479.57
2014-10-22,192481.07
2014-10-23,195376.71999999997
2014-10-24,196974.32
2014-10-27,197114.11
2014-10-28,200089.64
2014-10-29,199350.75
2014-10-30,199770.12
2014-10-31,202525.98
2014-11-03,203125.08
2014-11-04,202446.1
2014-11-05,202466.07
2014-11-06,203105.11
2014-11-07,202925.37999999998
2014-11-10,203644.3
2014-11-11,204283.34
2014-11-12,204642.8
2014-11-13,205521.48
2014-11-14,206160.52
2014-11-17,205541.44999999998
2014-11-18,207079.14
2014-11-19,206140.55
2014-11-20,207059.16999999998
2014-11-21,207458.57
2014-11-24,209076.14
2014-11-25,209395.66
2014-11-26,210753.62
2014-11-28,211732.15
2014-12-01,209335.75
2014-12-02,210174.49
2014-12-03,210553.91999999998
2014-12-04,210454.07
2014-12-05,210474.03999999998
2014-12-08,208976.28999999998
2014-12-09,209635.3
2014-12-10,206340.25
2014-12-11,207318.78
2014-12-12,205062.16999999998
2014-12-15,202945.35
2014-12-16,199690.24
2014-12-17,203324.78
2014-12-18,208217.43
2014-12-19,208357.21999999997
2014-12-22,208876.44
2014-12-23,208137.55
2014-12-24,208317.28
2014-12-26,209795.06
2014-12-29,209755.12
2014-12-30,208357.21999999997
2014-12-31,206220.43
2015-01-02,205601.36
2015-01-05,202585.89
2015-01-06,199869.96999999997
2015-01-07,202446.1
2015-01-08,206320.28
2015-01-09,204962.32
2015-01-12,202825.53
2015-01-13,202765.62
2015-01-14,201647.3
2015-01-15,199031.23
2015-01-16,201367.71999999997
2015-01-20,202965.32
2015-01-21,204003.75999999998
2015-01-22,207778.09
2015-01-23,208237.4
2015-01-26,207997.75999999998
2015-01-27,202605.86
2015-01-28,201567.41999999998
2015-01-29,203504.50999999998
2015-01-30,201926.87999999998
2015-02-02,203684.24
2015-02-03,205641.3
2015-02-04,205461.57
2015-02-05,207238.9
2015-02-06,205980.78999999998
2015-02-09,205321.78
2015-02-10,208516.98
2015-02-11,209275.84
2015-02-12,211712.18
2015-02-13,213529.44999999998
2015-02-17,213729.15
2015-02-18,214028.69999999998
2015-02-19,215087.11
2015-02-20,216524.94999999998
2015-02-23,216744.62
2015-02-24,216904.37999999998
2015-02-25,216365.19
2015-02-26,217463.53999999998
2015-02-27,216504.98
2015-03-02,218462.03999999998
2015-03-03,217443.57
2015-03-04,216604.83
2015-03-05,216984.25999999998
2015-03-06,214527.94999999998
2015-03-09,215147.02
2015-03-10,211153.02
2015-03-11,209934.85
2015-03-12,211312.78
2015-03-13,210394.16
2015-03-16,213110.08
2015-03-17,213449.57
2015-03-18,215546.41999999998
2015-03-19,215865.94
2015-03-20,216764.59
2015-03-23,216345.21999999997
2015-03-24,215566.39
2015-03-25,210633.8
2015-03-26,209914.87999999998
2015-03-27,210753.62
2015-03-30,213169.99
2015-03-31,210913.37999999998
2015-04-01,209815.03
2015-04-02,209954.82
2015-04-06,211672.24
2015-04-07,211312.78
2015-04-08,212990.25999999998
2015-04-09,214328.25
2015-04-10,215206.93
2015-04-13,214667.74
2015-04-14,214048.66999999998
2015-04-15,215386.66
2015-04-16,215087.11
2015-04-17,211732.15
2015-04-20,214907.37999999998
2015-04-21,215826.0
2015-04-22,217004.23
2015-04-23,217823.0
2015-04-24,220778.56
2015-04-27,220219.4
2015-04-28,219780.06
2015-04-29,218402.12999999998
2015-04-30,214967.28999999998
2015-05-01,217803.03
2015-05-04,218162.49
2015-05-05,214607.83
2015-05-06,213130.05
2015-05-07,214408.12999999998
2015-05-08,217084.11
2015-05-11,216245.37
2015-05-12,215266.84
2015-05-13,215706.18
2015-05-14,218861.44
2015-05-15,218861.44
2015-05-18,219820.0
2015-05-19,219580.36
2015-05-20,219720.15
2015-05-21,220858.44
2015-05-22,220638.77
2015-05-26,218102.58
2015-05-27,221617.3
2015-05-28,221118.05
2015-05-29,219800.03
2015-06-01,220538.91999999998
2015-06-02,219839.96999999997
2015-06-03,220498.98
2015-06-04,218821.5
2015-06-05,218302.28
2015-06-08,216085.61
2015-06-09,215726.15
2015-06-10,218681.71
2015-06-11,219001.23
2015-06-12,217203.93
2015-06-15,216125.55
2015-06-16,217303.78
2015-06-17,217902.87999999998
2015-06-18,221078.11
2015-06-19,219480.50999999998
2015-06-22,221098.08
2015-06-23,221277.81
2015-06-24,220139.52
2015-06-25,219700.18
2015-06-26,218242.37
2015-06-29,213090.11
2015-06-30,213848.96999999997
2015-07-01,215546.41999999998
2015-07-02,215606.33
2015-07-06,215107.08
2015-07-07,215646.27
2015-07-08,211891.91
2015-07-09,211772.09
2015-07-10,215007.23
2015-07-13,218781.56
2015-07-14,220219.4
2015-07-15,220459.03999999998
2015-07-16,223574.36
2015-07-17,226869.41
2015-07-20,227648.24
2015-07-21,227508.44999999998
2015-07-22,224932.32
2015-07-23,224093.58
2015-07-24,221896.87999999998
2015-07-27,220059.64
2015-07-28,221956.78999999998
2015-07-29,222795.53
2015-07-30,223853.94
2015-07-31,223594.33
2015-08-03,222895.37999999998
2015-08-04,222476.00999999998
2015-08-05,224193.43
2015-08-06,220598.83
2015-08-07,220319.25
2015-08-10,222835.46999999997
2015-08-11,219979.75999999998
2015-08-12,220738.62
2015-08-13,220379.16
2015-08-14,220718.65
2015-08-17,222555.89
2015-08-18,221417.6
2015-08-19,219959.78999999998
2015-08-20,213868.94
2015-08-21,204522.98
2015-08-24,196654.8
2015-08-25,195915.91
2015-08-26,205781.09
2015-08-27,210993.25999999998
2015-08-28,210953.32
2015-08-31,208337.25
2015-09-01,201827.03
2015-09-02,207518.48
2015-09-03,206500.00999999998
2015-09-04,204043.69999999998
2015-09-08,209795.06
2015-09-09,207438.6
2015-09-10,209695.21
2015-09-11,210853.46999999997
2015-09-14,210214.43
2015-09-15,212690.71
2015-09-16,213888.91
2015-09-17,213968.78999999998
2015-09-18,210414.12999999998
2015-09-21,211073.14
2015-09-22,207917.87999999998
2015-09-23,208077.64
2015-09-24,207318.78
2015-09-25,205561.41999999998
2015-09-28,199710.21
2015-09-29,198671.77
2015-09-30,203244.9
2015-10-01,204163.52
2015-10-02,207738.15
2015-10-05,210713.68
2015-10-06,209715.18
2015-10-07,210973.28999999998
2015-10-08,211812.03
2015-10-09,212770.59
2015-10-12,213289.81
2015-10-13,211911.87999999998
2015-10-14,211572.39
2015-10-15,215047.16999999998
2015-10-16,215945.82
2015-10-19,217183.96
2015-10-20,216065.64
2015-10-21,214747.62
2015-10-22,219121.05
2015-10-23,225251.84
2015-10-26,225391.62999999998
